filed_id:ID,name,description ,class,rfc,:LABEL
1008137,Radio ID,Radio ID : An 8-bit value representing the radio   whose value is between one ( 1 ) and 31 . ,230,5416,field
1008138,WLAN ID,WLAN ID : An 8-bit value specifying the WLAN Identifier . The value MUST be between one ( 1 ) and 16 . ,230,5416,field
1008139,Capability,Capability : A 16-bit value containing the Capability information field to be advertised by the WTP in the Probe Request and Beacon frames . Each bit of the Capability field represents a different WTP capability   which are described in detail in [ IEEE.802-11.2007 ]. The format of the field is : ,231,5416,field
1008140,E,E ( ESS ): The AC MUST set the Extended Service Set ( ESS ) subfield to 1 . ,302,5416,field
1008141,I,I ( IBSS ): The AC MUST set the Independent Basic Service Set ( IBSS ) subfield to 0 . ,302,5416,field
1008142,C,C ( CF-Pollable ): The AC sets the Contention Free Pollable ( CF - Pollable ) subfield based on the table found in [ IEEE.802-11.2007 ]. ,231,5416,field
1008143,F,F ( CF-Poll Request ): The AC sets the CF-Poll Request subfield based on the table found in [ IEEE.802-11.2007 ]. ,231,5416,field
1008144,P,P ( Privacy ): The AC sets the Privacy subfield based on the confidentiality requirements of the WLAN   as defined in [ IEEE.802-11.2007 ]. ,231,5416,field
1008145,S,S ( Short Preamble ): The AC sets the Short Preamble subfield based on whether the use of short preambles are permitted on the WLAN   as defined in [ IEEE.802-11.2007 ]. ,231,5416,field
1008146,Short Preamble,S ( Short Preamble ): The AC sets the Short Preamble subfield based on whether the use of short preambles are permitted on the WLAN   as defined in [ IEEE.802-11.2007 ]. ,231,5416,field
1008147,B,B ( PBCC ): The AC sets the Packet Binary Convolutional Code ( PBCC ) modulation option subfield based on whether the use of PBCC is permitted on the WLAN   as defined in [ IEEE.802-11.2007 ]. ,231,5416,field
1008148,A,A ( Channel Agility ): The AC sets the Channel Agility subfield based on whether the WTP is capable of supporting the High Rate Direct Sequence Spread Spectrum ( HR/DSSS )  as defined in [ IEEE.802-11.2007 ]. ,231,5416,field
1008149,M,M ( Spectrum Management ): The AC sets the Spectrum Management subfield according to the value of the dot11SpectrumManagementRequired MIB variable   as defined in [ IEEE.802-11.2007 ]. ,231,5416,field
1008150,Q,Q ( QoS ): The AC sets the Quality of Service ( QoS ) subfield based on the table found in [ IEEE.802-11.2007 ]. ,231,5416,field
1008151,QoS,Q ( QoS ): The AC sets the Quality of Service ( QoS ) subfield based on the table found in [ IEEE.802-11.2007 ]. ,231,5416,field
1008152,T,T ( Short Slot Time ): The AC sets the Short Slot Time subfield according to the value of the WTP's currently used slot time value   as defined in [ IEEE.802-11.2007 ]. ,110,5416,field
1008153,D,D ( APSD ): The AC sets the APSD subfield according to the value of the dot11APSDOptionImplemented Management Information Base ( MIB ) variable   as defined in [ IEEE.802-11.2007 ]. ,231,5416,field
1008154,V,V ( Reserved ): The AC sets the Reserved subfield to zero   as defined in [ IEEE.802-11.2007 ]. ,302,5416,field
1008155,Reserved,V ( Reserved ): The AC sets the Reserved subfield to zero   as defined in [ IEEE.802-11.2007 ]. ,302,5416,field
1008156,O,O ( DSSS-OFDM ): The AC sets the DSSS-OFDM subfield to indicate the use of Direct Sequence Spread Spectrum with Orthogonal Frequency Division Multiplexing ( DSSS-OFDM )  as defined in [ IEEE.802-11.2007 ]. ,231,5416,field
1008157,K,K ( Delayed Block ACK ): The AC sets the Delayed Block ACK subfield according to the value of the dot11DelayedBlockAckOptionImplemented MIB variable   as defined in [ IEEE.802-11.2007 ]. ,301,5416,field
1008158,L,L ( Immediate Block ACK ): The AC sets the Delayed Block ACK subfield according to the value of the dot11ImmediateBlockAckOptionImplemented MIB variable   as defined in [ IEEE.802-11.2007 ]. ,301,5416,field
1008159,Key Status,Key Status : A 1-byte value that specifies the state and usage of the key that has been included . The following values describe the key usage and its status : ,230,5416,field
1008160,Key Length,Key Length : A 16-bit value representing the length of the Key field . ,100,5416,field
1008161,Type,Type : 1045 for IEEE 802.11 WTP Quality of Service ,231,5416,field
1008162,Radio ID,Radio ID : The Radio Identifier   whose value is between one ( 1 ) and 31   typically refers to some interface index on the WTP . ,230,5416,field
1008163,Tagging Policy,Tagging Policy : A bit field indicating how the WTP is to mark packets for QoS purposes . The required WTP behavior is defined in Section 2.6.1 . The field has the following format : ,400,5416,field
1008164,Rsvd,Rsvd : A set of reserved bits for future use . All implementations complying with this protocol MUST set to zero any bits that are reserved in the version of the protocol supported by that implementation . Receivers MUST ignore all bits not defined for the version of the protocol they support . ,500,5416,field
1008165,P,P : When set   the WTP is to employ the 802.1p QoS mechanism ( see Section 2.6.1.1 )  and the WTP is to use the ' Q ' bit . ,210,5416,field
1008166,Q,Q : When the ' P ' bit is set   the ' Q ' bit is used by the AC to communicate to the WTP how 802.1p QoS is to be enforced . Details on the behavior of the ' Q ' bit are specified in Section 2.6.1.1 . ,210,5416,field
1008167,D,D : When set   the WTP is to employ the DSCP QoS mechanism ( see Section 2.6.1.2 )  and the WTP is to use the ' O ' and ' I ' bits . ,210,5416,field
1008168,O,O : When the ' D ' bit is set   the ' O ' bit is used by the AC to communicate to the WTP how DSCP QoS is to be enforced on the outer ( tunneled ) header . Details on the behavior of the ' O ' bit are specified in Section 2.6.1.2 . ,210,5416,field
1008169,I,I : When the ' D ' bit is set   the ' I ' bit is used by the AC to communicate to the WTP how DSCP QoS is to be enforced on the station's packet ( inner ) header . Details on the behavior of the ' I ' bit are specified in Section 2.6.1.2 . ,210,5416,field
1008170,Queue Depth,Queue Depth : The number of packets that can be on the specific QoS transmit queue at any given time . ,100,5416,field
1008171,CWMin,CWMin : The Contention Window minimum ( CWmin ) value for the QoS transmit queue . The value of this field comes from the IEEE 802.11 dot11EDCATableCWMin MIB element ( see [ IEEE.802-11.2007 ]). ,231,5416,field
1008172,CWMax,CWMax : The Contention Window maximum ( CWmax ) value for the QoS transmit queue . The value of this field comes from the IEEE 802.11 dot11EDCATableCWMax MIB element ( see [ IEEE.802-11.2007 ]). ,231,5416,field
1008173,AIFS,AIFS : The Arbitration Inter Frame Spacing ( AIFS ) to use for the QoS transmit queue . The value of this field comes from the IEEE 802.11 dot11EDCATableAIFSN MIB element ( see [ IEEE.802-11.2007 ]). ,231,5416,field
1008174,Reserved,Reserved : All implementations complying with this protocol MUST set to zero any bits that are reserved in the version of the protocol supported by that implementation . Receivers MUST ignore all bits not defined for the version of the protocol they support . ,500,5416,field
1008175,RSV,RSV : All implementations complying with this protocol MUST set to zero any bits that are reserved in the version of the protocol supported by that implementation . Receivers MUST ignore all bits not defined for the version of the protocol they support . ,500,5416,field
1008176,DSCP Tag,DSCP Tag : The 6-bit DSCP label to use if packets are eligible to be DSCP tagged   specifically an IPv4 or IPv6 packet ( see [ RFC2474 ]). This field is used only if the ' D ' bit is set; otherwise   its contents MUST be ignored . ,210,5416,field
1008177,Type,Type : 1046 for IEEE 802.11 WTP WLAN Radio Configuration ,231,5416,field
1008178,Radio ID,Radio ID : An 8-bit value representing the radio to configure   whose value is between one ( 1 ) and 31 . ,230,5416,field
1008179,Short Preamble,Short Preamble : An 8-bit value indicating whether short preamble is supported . The following enumerated values are currently supported : ,231,5416,field
1008180,BSSID,BSSID : The WLAN Radio's base MAC Address . ,230,5416,field
1008181,DTIM Period,DTIM Period : This attribute specifies the number of Beacon intervals that elapse between transmission of Beacons frames containing a Traffic Indication Map ( TIM ) element whose Delivery Traffic Indication Message ( DTIM ) Count field is 0 . This value is transmitted in the DTIM Period field of Beacon frames . The value of this field comes from the IEEE 802.11 dot11DTIMPeriod MIB element ( see [ IEEE.802-11.2007 ]). ,120,5416,field
1008182,Beacon Period,Beacon Period : This attribute specifies the number of Time Unit ( TU ) that a station uses for scheduling Beacon transmissions . This value is transmitted in Beacon and Probe Response frames . The value of this field comes from the IEEE 802.11 dot11BeaconPeriod MIB element ( see [ IEEE.802-11.2007 ]). ,100,5416,field
1008183,Country String,Country String : This attribute identifies the country in which the station is operating . The value of this field comes from the IEEE 802.11 dot11CountryString MIB element ( see [ IEEE.802-11.2007 ]). Some regulatory domains do not allow WTPs to have user configurable country string   and require that it be a fixed value during the manufacturing process . Therefore   WTP vendors that wish to allow for the configuration of this field will need to validate this behavior during its radio certification process . Other WTP vendors may simply wish to treat this WTP configuration parameter as read-only . The country strings can be found in [ ISO.3166-1 ]. ,231,5416,field
1008184,Type,Type : 1047 for IEEE 802.11 WTP Radio Fail Alarm Indication ,231,5416,field
1008185,Radio ID,Radio ID : The Radio Identifier   whose value is between one ( 1 ) and 31   typically refers to some interface index on the WTP . ,230,5416,field
1008186,Type,Type : The type of radio failure detected . The following enumerated values are supported : ,231,5416,field
1008187,Status,Status : An 8-bit boolean indicating whether the radio failure is being reported or cleared . A value of zero is used to clear the event   while a value of one is used to report the event . ,210,5416,field
1008188,Pad,Pad : All implementations complying with version zero of this protocol MUST set these bits to zero . Receivers MUST ignore all bits not defined for the version of the protocol they support . ,500,5416,field
1008189,Type,Type : 1048 for IEEE 802.11 WTP Radio Information ,231,5416,field
1008190,Radio ID,Radio ID : The Radio Identifier   whose value is between one ( 1 ) and 31   which typically refers to an interface index on the WTP . ,230,5416,field
1008191,Radio Type,Radio Type : The type of radio present . Note this is a bit field that is used to specify support for more than a single type of PHY/MAC . The field has the following format : ,231,5416,field
